date,pm25,pm10,o3,no2,so2,co,temp,humidity,windspeedmean,precipitation_mm,Rained,Rain_Intensity
01-01-2018,327.0,375.0,12.0,14.0,2.1,20.3,12.5,82.6,1.9,0.0,False,No Rain
02-01-2018,388.0,237.0,10.0,13.0,2.7,16.4,11.8,85.6,4.3,0.0,False,No Rain
03-01-2018,276.0,202.0,15.0,13.0,3.0,14.5,11.1,86.6,6.7,0.0,False,No Rain
04-01-2018,271.0,195.0,12.0,13.0,2.5,14.8,10.9,86.3,5.7,0.0,False,No Rain
05-01-2018,267.0,262.0,12.0,13.0,3.1,15.5,11.7,81.3,7.0,0.0,False,No Rain
06-01-2018,317.0,193.0,12.0,13.0,2.7,15.3,11.2,79.7,4.4,0.0,False,No Rain
07-01-2018,247.0,187.0,12.0,14.0,4.4,12.6,12.1,73.4,10.2,0.0,False,No Rain
08-01-2018,231.0,246.0,13.0,15.0,3.4,15.8,12.3,70.4,5.9,0.0,False,No Rain
09-01-2018,278.0,181.0,11.0,15.0,3.6,14.5,12.6,72.6,6.2,0.0,False,No Rain
10-01-2018,245.0,163.0,12.0,14.0,5.1,11.4,13.8,68.4,11.7,0.0,False,No Rain
11-01-2018,217.0,194.0,11.0,14.0,4.6,12.3,13.9,67.0,10.7,0.0,False,No Rain
12-01-2018,226.0,262.0,13.0,14.0,3.8,15.3,14.7,63.3,6.8,0.0,False,No Rain
13-01-2018,242.0,172.0,14.0,14.0,3.2,14.4,14.3,66.1,4.8,0.0,False,No Rain
14-01-2018,126.0,232.0,12.0,14.0,2.8,14.9,14.3,63.2,5.7,0.0,False,No Rain
15-01-2018,130.0,170.0,16.0,14.0,3.6,12.4,13.9,70.4,9.0,0.0,False,No Rain
16-01-2018,159.0,194.0,15.0,14.0,4.2,12.8,15.2,58.8,8.8,0.0,False,No Rain
17-01-2018,254.0,325.0,16.0,14.0,4.3,16.1,14.4,71.2,8.5,0.0,False,No Rain
18-01-2018,367.0,264.0,11.0,13.0,3.0,16.8,16.6,73.6,3.7,0.0,False,No Rain
19-01-2018,190.0,360.0,5.0,31.0,11.0,16.0,15.1,80.1,5.7,0.0,False,No Rain
20-01-2018,316.0,440.0,9.0,44.0,23.0,15.0,13.9,73.5,8.4,0.0,False,No Rain
21-01-2018,131.0,257.0,31.0,39.0,9.0,21.0,14.3,65.0,3.7,0.0,False,No Rain
22-01-2018,222.0,300.0,43.0,57.0,13.0,17.0,15.3,67.2,5.2,0.0,False,No Rain
23-01-2018,235.0,245.0,12.0,49.0,11.0,16.0,13.5,83.6,10.7,7.0,True,Low
24-01-2018,227.0,172.0,27.0,35.0,16.0,15.0,12.6,89.2,7.5,1.0,True,Low
25-01-2018,198.0,149.0,15.0,30.0,10.0,13.0,11.8,93.2,9.3,0.0,False,No Rain
26-01-2018,201.0,178.0,23.0,32.0,11.0,16.0,11.7,90.5,5.9,0.0,False,No Rain
27-01-2018,211.0,242.0,31.0,38.0,14.0,16.0,12.6,82.1,5.5,0.0,False,No Rain
28-01-2018,187.0,232.0,35.0,32.0,8.0,17.0,13.1,77.8,6.1,0.0,False,No Rain
29-01-2018,184.0,182.0,32.0,43.0,20.0,19.0,13.9,74.8,6.3,0.0,False,No Rain
30-01-2018,192.0,180.0,35.0,36.0,15.0,23.0,16.9,64.8,12.4,0.0,False,No Rain
31-01-2018,200.0,191.0,33.0,32.0,18.0,13.0,16.9,71.2,13.7,0.0,False,No Rain
01-02-2018,197.0,232.0,37.0,53.0,24.0,23.0,18.4,63.3,5.2,0.0,False,No Rain
02-02-2018,195.0,220.0,34.0,42.0,12.0,17.0,17.9,69.3,6.6,0.0,False,No Rain
03-02-2018,196.0,160.0,41.0,40.0,17.0,13.0,16.8,58.4,6.7,0.0,False,No Rain
04-02-2018,242.0,178.0,3.0,39.0,17.0,11.0,15.1,60.1,9.0,0.0,False,No Rain
05-02-2018,220.0,201.0,34.0,46.0,18.0,13.0,14.8,56.1,6.1,0.0,False,No Rain
06-02-2018,237.0,198.0,29.0,42.0,19.0,13.0,16.1,54.8,9.2,0.0,False,No Rain
07-02-2018,209.0,162.0,41.0,42.0,21.0,13.0,15.0,58.1,8.9,0.0,False,No Rain
08-02-2018,234.0,193.0,35.0,47.0,20.0,27.0,14.7,60.8,4.0,0.0,False,No Rain
09-02-2018,290.0,271.0,47.0,52.0,21.0,38.0,15.4,60.2,4.9,0.0,False,No Rain
10-02-2018,302.0,343.0,45.0,68.0,21.0,46.0,16.3,55.5,2.6,0.0,False,No Rain
11-02-2018,217.0,215.0,28.0,41.0,15.0,19.0,18.0,50.0,11.1,2.2,True,Low
12-02-2018,174.0,115.0,17.0,18.0,10.0,10.0,16.5,71.7,12.9,3.5,True,Low
13-02-2018,186.0,110.0,31.0,29.0,11.0,10.0,16.6,76.0,6.9,0.0,False,No Rain
14-02-2018,155.0,98.0,32.0,21.0,9.0,7.0,15.8,65.6,11.9,0.0,False,No Rain
15-02-2018,175.0,114.0,35.0,22.0,12.0,9.0,16.9,67.6,12.7,0.0,False,No Rain
16-02-2018,183.0,134.0,39.0,31.0,14.0,20.0,17.5,72.2,9.1,0.0,False,No Rain
17-02-2018,221.0,163.0,37.0,33.0,15.0,16.0,18.4,68.5,9.3,0.0,False,No Rain
18-02-2018,214.0,148.0,43.0,34.0,12.0,14.0,18.3,64.0,7.0,0.0,False,No Rain
19-02-2018,245.0,219.0,42.0,45.0,15.0,26.0,18.5,57.8,5.2,0.0,False,No Rain
20-02-2018,257.0,231.0,52.0,45.0,17.0,26.0,19.6,60.1,6.5,0.0,False,No Rain
21-02-2018,228.0,254.0,58.0,58.0,15.0,56.0,22.5,54.5,3.4,0.0,False,No Rain
22-02-2018,216.0,199.0,31.0,46.0,15.0,23.0,22.9,61.2,3.1,0.0,False,No Rain
23-02-2018,199.0,195.0,42.0,80.0,18.0,27.0,23.8,58.8,3.6,0.0,False,No Rain
24-02-2018,241.0,239.0,26.0,111.0,15.0,22.0,24.6,58.0,6.8,2.5,True,Low
25-02-2018,193.0,150.0,40.0,89.0,14.0,11.0,23.1,60.6,9.4,0.2,True,Low
26-02-2018,149.0,97.0,34.0,48.0,11.0,7.0,20.8,65.7,14.5,0.0,False,No Rain
27-02-2018,167.0,112.0,36.0,29.0,12.0,11.0,22.5,64.1,10.2,0.0,False,No Rain
28-02-2018,193.0,151.0,46.0,33.0,16.0,13.0,23.2,67.1,4.8,0.0,False,No Rain
01-03-2018,181.0,144.0,39.0,35.0,13.0,16.0,22.8,60.0,5.6,0.0,False,No Rain
02-03-2018,203.0,147.0,33.0,39.0,11.0,22.0,23.5,57.6,5.6,0.5,True,Low
03-03-2018,184.0,129.0,31.0,28.0,15.0,11.0,24.5,55.7,4.7,0.2,True,Low
04-03-2018,156.0,109.0,33.0,23.0,12.0,9.0,23.1,55.2,9.1,1.8,True,Low
05-03-2018,146.0,100.0,38.0,27.0,11.0,9.0,21.9,58.1,9.5,0.0,False,No Rain
06-03-2018,164.0,107.0,37.0,28.0,12.0,8.0,21.0,58.7,13.8,0.0,False,No Rain
07-03-2018,211.0,139.0,17.0,31.0,16.0,10.0,21.7,56.2,9.7,0.0,False,No Rain
08-03-2018,165.0,86.0,82.0,20.0,14.0,6.0,23.4,53.1,4.5,0.0,False,No Rain
09-03-2018,169.0,129.0,44.0,35.0,16.0,11.0,24.2,53.1,6.5,0.5,True,Low
10-03-2018,130.0,107.0,36.0,28.0,8.0,9.0,24.1,52.3,10.9,0.0,False,No Rain
11-03-2018,162.0,118.0,49.0,34.0,12.0,12.0,23.9,55.8,8.7,0.0,False,No Rain
12-03-2018,196.0,151.0,42.0,38.0,15.0,14.0,25.0,51.5,8.1,0.0,False,No Rain
13-03-2018,188.0,169.0,42.0,37.0,13.0,13.0,26.5,46.2,5.8,0.0,False,No Rain
14-03-2018,164.0,306.0,33.0,38.0,11.0,13.0,26.6,37.3,6.1,0.0,False,No Rain
15-03-2018,178.0,261.0,27.0,31.0,13.0,11.0,25.5,45.1,10.8,0.0,False,No Rain
16-03-2018,154.0,131.0,8.0,41.0,11.0,11.0,24.6,51.0,8.9,0.0,False,No Rain
17-03-2018,196.0,154.0,19.0,27.0,18.0,8.0,23.6,45.6,11.0,0.0,False,No Rain
18-03-2018,179.0,115.0,30.0,35.0,14.0,11.0,24.2,42.6,7.8,0.0,False,No Rain
19-03-2018,105.0,113.0,46.0,28.0,12.0,7.0,25.7,42.2,6.4,0.0,False,No Rain
20-03-2018,180.0,265.0,39.0,36.0,21.0,18.0,26.8,42.5,4.3,0.3,True,Low
21-03-2018,165.0,158.0,51.0,20.0,17.0,9.0,26.5,48.6,9.5,1.6,True,Low
22-03-2018,154.0,121.0,51.0,23.0,16.0,8.0,24.5,57.7,10.1,0.6,True,Low
23-03-2018,139.0,100.0,51.0,22.0,12.0,8.0,24.0,54.1,10.5,0.0,False,No Rain
24-03-2018,145.0,118.0,49.0,30.0,11.0,8.0,25.4,50.3,11.5,0.0,False,No Rain
25-03-2018,160.0,134.0,50.0,29.0,16.0,8.0,25.6,50.2,11.0,0.0,False,No Rain
26-03-2018,163.0,131.0,49.0,24.0,13.0,7.0,26.5,45.7,11.5,0.0,False,No Rain
27-03-2018,134.0,186.0,37.0,46.0,13.0,20.0,28.0,37.4,6.4,0.0,False,No Rain
28-03-2018,152.0,190.0,51.0,36.0,9.0,18.0,29.3,34.9,8.2,0.0,False,No Rain
29-03-2018,151.0,147.0,56.0,30.0,15.0,9.0,28.6,38.8,11.7,0.0,False,No Rain
30-03-2018,160.0,158.0,51.0,41.0,14.0,10.0,28.8,37.5,10.9,0.0,False,No Rain
31-03-2018,180.0,209.0,59.0,32.0,15.0,13.0,26.8,46.5,9.6,0.0,False,No Rain
01-04-2018,154.0,134.0,58.0,52.0,16.0,18.0,28.4,45.1,10.8,0.0,False,No Rain
02-04-2018,168.0,164.0,71.0,45.0,14.0,13.0,29.3,44.3,9.9,0.0,False,No Rain
03-04-2018,178.0,143.0,58.0,41.0,13.0,13.0,31.1,42.0,8.1,4.0,True,Low
04-04-2018,178.0,253.0,86.0,40.0,21.0,18.0,31.9,40.8,6.2,0.0,False,No Rain
05-04-2018,248.0,142.0,58.0,35.0,18.0,11.0,31.7,40.7,6.2,1.7,True,Low
06-04-2018,175.0,93.0,47.0,27.0,10.0,7.0,29.2,43.9,10.0,3.7,True,Low
07-04-2018,115.0,94.0,51.0,22.0,12.0,7.0,28.2,49.9,10.0,2.5,True,Low
08-04-2018,132.0,79.0,30.0,23.0,11.0,7.0,29.5,48.2,21.6,3.2,True,Low
09-04-2018,119.0,168.0,78.0,14.0,12.0,7.0,26.1,59.9,10.8,3.3,True,Low
10-04-2018,163.0,93.0,42.0,14.0,10.0,6.0,28.5,52.9,7.9,7.7,True,Moderate
11-04-2018,121.0,77.0,70.0,32.0,12.0,11.0,26.8,53.7,13.9,2.7,True,Low
12-04-2018,111.0,112.0,43.0,51.0,12.0,12.0,27.0,49.4,9.6,0.0,False,No Rain
13-04-2018,126.0,155.0,55.0,43.0,10.0,18.0,28.8,33.2,7.2,0.0,False,No Rain
14-04-2018,132.0,175.0,75.0,47.0,16.0,20.0,29.2,30.5,7.8,0.0,False,No Rain
15-04-2018,168.0,180.0,49.0,46.0,17.0,21.0,31.2,33.4,3.9,0.0,False,No Rain
16-04-2018,180.0,144.0,43.0,48.0,10.0,11.0,32.0,34.8,8.0,4.8,True,Low
17-04-2018,120.0,143.0,39.0,19.0,11.0,5.0,32.5,30.1,9.0,0.2,True,Low
18-04-2018,106.0,201.0,58.0,37.0,14.0,12.0,32.3,27.0,12.5,0.0,False,No Rain
19-04-2018,160.0,266.0,32.0,24.0,12.0,8.0,32.7,27.5,8.0,0.0,False,No Rain
20-04-2018,166.0,491.0,47.0,21.0,10.0,5.0,33.0,24.4,13.6,1.2,True,Low
21-04-2018,175.0,145.0,50.0,23.0,19.0,6.0,29.6,29.6,13.5,0.0,False,No Rain
22-04-2018,117.0,132.0,59.0,51.0,10.0,12.0,29.1,24.3,14.1,0.0,False,No Rain
23-04-2018,70.0,177.0,65.0,44.0,14.0,14.0,30.0,21.6,10.5,0.0,False,No Rain
24-04-2018,205.0,196.0,47.0,54.0,12.0,24.0,31.3,23.6,8.1,0.0,False,No Rain
25-04-2018,156.0,306.0,88.0,50.0,16.0,22.0,33.2,21.9,7.1,0.0,False,No Rain
26-04-2018,187.0,239.0,51.0,29.0,11.0,12.0,34.6,21.9,9.0,0.0,False,No Rain
27-04-2018,168.0,246.0,51.0,19.0,13.0,9.0,33.1,39.7,11.5,2.0,True,Low
28-04-2018,161.0,167.0,89.0,25.0,15.0,9.0,33.7,41.3,14.4,3.5,True,Low
29-04-2018,165.0,131.0,76.0,25.0,12.0,10.0,33.0,46.0,6.2,0.0,False,No Rain
30-04-2018,157.0,107.0,43.0,16.0,8.0,7.0,32.3,46.8,9.3,2.8,True,Low
01-05-2018,120.0,121.0,54.0,14.0,8.0,7.0,31.8,50.2,14.7,10.8,True,Moderate
02-05-2018,122.0,95.0,26.0,19.0,11.0,6.0,30.5,54.0,15.5,4.9,True,Low
03-05-2018,111.0,91.0,46.0,25.0,10.0,8.0,29.4,49.1,14.3,0.0,False,No Rain
04-05-2018,109.0,112.0,76.0,37.0,12.0,12.0,31.0,52.1,13.3,0.0,False,No Rain
05-05-2018,145.0,167.0,42.0,40.0,11.0,17.0,33.4,42.1,8.5,0.0,False,No Rain
06-05-2018,165.0,176.0,75.0,36.0,13.0,14.0,32.5,37.4,10.9,0.6,True,Low
07-05-2018,164.0,139.0,48.0,21.0,7.0,5.0,33.1,34.2,6.8,0.0,False,No Rain
08-05-2018,113.0,136.0,75.0,37.0,14.0,9.0,29.9,38.8,14.0,5.7,True,Low
09-05-2018,160.0,119.0,88.0,40.0,10.0,12.0,28.7,46.9,6.6,0.3,True,Low
10-05-2018,161.0,188.0,95.0,51.0,16.0,16.0,31.8,42.7,6.3,0.0,False,No Rain
11-05-2018,186.0,239.0,79.0,57.0,18.0,19.0,34.6,33.9,6.2,0.0,False,No Rain
12-05-2018,203.0,186.0,35.0,24.0,11.0,8.0,35.3,38.7,8.9,1.4,True,Low
13-05-2018,147.0,122.0,43.0,40.0,17.0,10.0,32.3,48.7,15.4,4.9,True,Low
14-05-2018,112.0,125.0,60.0,34.0,11.0,10.0,29.9,48.6,9.1,1.1,True,Low
15-05-2018,141.0,138.0,52.0,34.0,20.0,9.0,32.1,49.5,10.2,0.8,True,Low
16-05-2018,146.0,205.0,94.0,27.0,18.0,9.0,34.6,34.1,11.7,0.0,False,No Rain
17-05-2018,167.0,145.0,70.0,20.0,14.0,7.0,35.4,27.4,7.9,0.1,True,Low
18-05-2018,160.0,164.0,59.0,40.0,57.0,14.0,34.6,31.4,7.9,0.0,False,No Rain
19-05-2018,156.0,139.0,67.0,33.0,12.0,10.0,34.4,36.0,6.2,0.2,True,Low
20-05-2018,149.0,128.0,58.0,30.0,11.0,7.0,34.8,26.9,8.3,0.0,False,No Rain
21-05-2018,168.0,158.0,72.0,40.0,16.0,13.0,36.2,18.2,10.1,0.0,False,No Rain
22-05-2018,153.0,206.0,96.0,50.0,15.0,21.0,37.1,19.8,7.6,0.0,False,No Rain
23-05-2018,178.0,195.0,68.0,48.0,17.0,16.0,36.7,26.8,5.2,0.0,False,No Rain
24-05-2018,181.0,152.0,59.0,48.0,9.0,17.0,36.3,24.1,7.2,0.0,False,No Rain
25-05-2018,144.0,156.0,71.0,43.0,14.0,16.0,36.4,19.1,7.9,0.0,False,No Rain
26-05-2018,158.0,177.0,61.0,38.0,16.0,12.0,36.9,19.6,6.3,0.0,False,No Rain
27-05-2018,158.0,204.0,74.0,45.0,12.0,15.0,37.8,16.7,9.1,0.0,False,No Rain
28-05-2018,175.0,235.0,74.0,38.0,9.0,14.0,36.5,27.2,6.6,0.0,False,No Rain
29-05-2018,182.0,202.0,39.0,17.0,13.0,6.0,36.9,31.6,7.2,0.0,False,No Rain
30-05-2018,151.0,157.0,47.0,26.0,14.0,9.0,34.9,43.1,13.2,2.9,True,Low
31-05-2018,160.0,140.0,48.0,12.0,8.0,7.0,36.3,38.2,8.6,0.2,True,Low
01-06-2018,156.0,153.4,41.9,18.4,9.0,8.9,35.2,46.0,16.1,3.1,True,Low
02-06-2018,78.1,87.0,53.0,7.0,7.0,6.0,32.3,46.1,14.2,0.0,False,No Rain
03-06-2018,149.0,119.0,42.0,14.0,9.0,7.0,34.0,51.6,14.3,0.0,False,No Rain
04-06-2018,153.0,105.0,25.0,19.0,57.0,7.0,36.2,46.0,13.6,0.0,False,No Rain
05-06-2018,133.0,109.0,30.0,16.0,9.0,11.0,36.5,46.1,15.2,1.5,True,Low
06-06-2018,144.0,101.0,62.0,18.0,11.0,6.0,33.6,57.7,14.0,0.3,True,Low
07-06-2018,153.0,135.0,37.0,12.0,31.0,8.0,36.0,51.2,9.3,0.0,False,No Rain
08-06-2018,149.0,85.0,35.0,13.0,5.0,7.0,36.2,50.8,14.5,0.0,False,No Rain
09-06-2018,133.0,81.0,3.0,28.0,5.0,11.0,32.3,67.1,14.9,17.9,True,Moderate
10-06-2018,144.0,139.0,51.0,18.0,2.0,6.0,32.4,61.9,8.1,1.5,True,Low
11-06-2018,149.0,520.0,34.0,17.0,3.0,6.0,35.3,51.5,12.3,0.0,False,No Rain
12-06-2018,188.0,967.0,23.0,11.0,1.0,4.0,36.7,45.7,13.6,0.0,False,No Rain
13-06-2018,262.0,847.0,22.0,10.0,2.0,4.0,38.1,38.9,17.9,0.0,False,No Rain
14-06-2018,247.0,647.0,24.0,9.0,2.0,4.0,37.6,35.3,14.4,0.0,False,No Rain
15-06-2018,196.0,465.0,32.0,10.0,3.0,5.0,36.8,37.0,17.1,0.0,False,No Rain
16-06-2018,180.0,217.0,33.0,10.0,2.0,4.0,35.8,44.6,13.2,0.0,False,No Rain
17-06-2018,166.0,114.0,40.0,19.0,3.0,6.0,32.6,55.0,13.5,0.3,True,Low
18-06-2018,146.0,99.0,55.0,11.0,3.0,5.0,32.6,51.5,10.6,0.3,True,Low
19-06-2018,130.0,130.0,92.0,27.0,6.0,8.0,33.6,48.4,10.3,0.0,False,No Rain
20-06-2018,152.0,174.0,78.0,25.0,5.0,8.0,36.1,42.6,8.1,0.0,False,No Rain
21-06-2018,162.0,133.0,98.0,28.0,6.0,9.0,36.5,42.6,8.0,0.0,False,No Rain
22-06-2018,155.0,137.0,76.0,26.0,7.0,9.0,37.7,37.6,7.3,0.0,False,No Rain
23-06-2018,158.0,119.0,60.0,22.0,8.0,7.0,37.9,38.3,7.2,0.0,False,No Rain
24-06-2018,144.0,157.0,22.0,34.0,7.0,10.0,37.4,36.2,9.2,0.0,False,No Rain
25-06-2018,159.0,100.0,9.0,28.0,2.0,3.0,37.0,39.7,12.6,0.0,False,No Rain
26-06-2018,113.0,73.0,38.0,15.0,1.0,9.0,32.9,52.1,8.9,0.4,True,Low
27-06-2018,114.0,36.0,24.0,13.0,1.0,6.0,31.0,72.1,12.4,26.3,True,Moderate
28-06-2018,71.0,62.0,5.0,30.0,1.0,1.0,29.4,82.7,13.4,15.5,True,Moderate
29-06-2018,129.0,58.0,22.0,21.0,1.0,1.0,29.9,78.4,12.4,2.7,True,Low
30-06-2018,106.0,54.0,11.0,15.0,5.0,3.0,30.6,77.4,8.3,4.4,True,Low
01-07-2018,82.0,63.0,12.0,12.0,1.0,4.0,32.3,72.5,12.3,7.2,True,Low
02-07-2018,85.0,70.0,21.0,22.0,1.0,5.0,32.2,66.5,12.8,12.6,True,Moderate
03-07-2018,108.0,71.0,35.0,14.0,2.0,4.0,31.2,71.2,10.2,0.2,True,Low
04-07-2018,117.0,88.0,32.0,21.0,2.0,7.0,31.8,69.2,9.1,2.2,True,Low
05-07-2018,131.0,105.0,29.0,22.0,1.0,9.0,31.8,70.3,9.4,0.0,False,No Rain
06-07-2018,137.0,94.0,44.0,20.0,1.0,6.0,33.0,61.2,8.3,0.0,False,No Rain
07-07-2018,144.0,102.0,65.0,22.0,1.0,9.0,34.0,56.8,7.6,0.0,False,No Rain
08-07-2018,147.0,103.0,41.0,16.0,2.0,7.0,35.2,52.4,4.9,0.0,False,No Rain
09-07-2018,157.0,73.0,30.0,13.0,1.0,5.0,34.7,61.5,11.0,0.0,False,No Rain
10-07-2018,123.0,67.0,21.0,14.0,1.0,6.0,33.8,66.1,11.8,0.2,True,Low
11-07-2018,112.0,80.0,45.0,14.0,1.0,5.0,32.5,70.2,10.2,6.3,True,Low
12-07-2018,122.0,43.0,18.0,13.0,1.0,5.0,32.5,69.0,7.3,20.1,True,Moderate
13-07-2018,85.0,51.0,87.0,20.0,2.0,6.0,29.1,85.8,8.0,9.7,True,Moderate
14-07-2018,95.0,49.0,5.0,13.0,1.0,4.0,29.5,86.0,7.4,5.0,True,Low
15-07-2018,94.0,80.0,13.0,28.0,1.0,12.0,31.3,76.9,9.2,7.0,True,Low
16-07-2018,136.0,62.0,70.0,17.0,1.0,7.0,30.1,87.4,9.8,10.3,True,Moderate
17-07-2018,86.0,67.0,67.0,14.0,4.0,6.0,32.3,75.0,7.7,3.6,True,Low
18-07-2018,98.0,56.0,56.0,11.0,2.0,5.0,32.3,74.0,10.4,8.8,True,Moderate
19-07-2018,87.0,50.0,16.0,17.0,4.0,7.0,31.9,74.4,6.7,12.9,True,Moderate
20-07-2018,93.0,66.0,36.0,17.0,1.0,8.0,29.9,83.4,5.1,11.9,True,Moderate
21-07-2018,126.0,35.0,11.0,12.0,4.0,6.0,29.5,86.9,4.9,24.9,True,Moderate
22-07-2018,71.0,51.0,18.0,14.0,3.0,6.0,28.7,90.9,6.8,41.7,True,Moderate
23-07-2018,84.0,59.0,66.0,15.0,2.0,6.0,30.3,80.3,7.5,5.1,True,Low
24-07-2018,92.0,50.0,10.0,14.0,3.0,6.0,32.4,72.2,5.0,1.9,True,Low
25-07-2018,82.0,38.0,7.0,12.0,4.0,5.0,29.5,86.1,8.0,9.2,True,Moderate
26-07-2018,78.0,24.0,6.0,12.0,1.0,5.0,27.4,95.7,9.3,11.7,True,Moderate
27-07-2018,64.0,44.0,15.0,9.0,2.0,4.0,27.0,97.2,8.1,18.8,True,Moderate
28-07-2018,94.0,79.0,19.0,15.0,4.0,6.0,27.5,93.4,10.9,2.2,True,Low
29-07-2018,112.0,86.0,25.0,11.0,1.0,5.0,29.9,81.8,7.6,2.2,True,Low
30-07-2018,92.0,104.0,16.0,15.0,1.0,5.0,30.2,78.5,9.5,2.9,True,Low
31-07-2018,115.0,114.0,19.0,14.0,1.0,5.0,30.8,75.5,10.1,2.9,True,Low
01-08-2018,115.0,158.0,18.0,10.0,4.0,4.0,30.9,71.8,9.0,0.7,True,Low
02-08-2018,145.0,184.0,11.0,14.0,2.0,5.0,31.5,68.1,11.5,0.3,True,Low
03-08-2018,154.0,191.0,16.0,14.0,3.0,4.0,31.2,67.1,12.8,0.0,False,No Rain
04-08-2018,159.0,166.0,7.0,10.0,1.0,4.0,31.8,61.8,11.0,0.0,False,No Rain
05-08-2018,149.0,91.0,49.0,15.0,3.0,7.0,30.1,72.8,12.5,1.0,True,Low
06-08-2018,143.0,74.0,23.0,13.0,2.0,6.0,28.0,85.9,6.1,4.8,True,Low
07-08-2018,118.0,58.0,18.0,13.0,2.0,7.0,28.5,86.7,6.2,9.8,True,Moderate
08-08-2018,81.0,69.0,38.0,13.0,1.0,6.0,29.9,83.4,8.0,7.3,True,Low
09-08-2018,91.0,70.0,30.0,23.0,2.0,10.0,31.4,75.8,8.0,4.8,True,Low
10-08-2018,112.0,70.0,19.0,16.0,1.0,6.0,31.0,78.2,6.0,1.9,True,Low
11-08-2018,87.0,60.0,11.0,13.0,1.0,4.0,31.7,75.0,11.5,2.7,True,Low
12-08-2018,68.0,66.0,26.0,14.0,2.0,5.0,30.7,72.5,8.9,4.1,True,Low
13-08-2018,82.0,73.0,30.0,19.0,1.0,7.0,30.4,75.6,6.4,2.8,True,Low
14-08-2018,106.0,75.0,27.0,13.0,1.0,6.0,31.3,75.3,6.4,0.9,True,Low
15-08-2018,105.0,57.0,18.0,17.0,2.0,9.0,31.2,74.3,8.8,7.0,True,Low
16-08-2018,84.0,58.0,52.0,15.0,1.0,8.0,30.6,78.3,5.5,5.7,True,Low
17-08-2018,84.0,54.0,17.0,19.0,1.0,7.0,31.7,77.0,9.1,4.2,True,Low
18-08-2018,78.0,62.0,38.0,21.0,2.0,10.0,31.3,78.3,6.8,5.7,True,Low
19-08-2018,102.0,76.0,60.0,21.0,1.0,11.0,28.9,88.7,4.0,7.8,True,Moderate
20-08-2018,132.0,48.0,19.0,16.0,2.0,7.0,30.1,83.9,5.6,3.6,True,Low
21-08-2018,68.0,49.0,17.0,15.0,2.0,7.0,31.4,76.8,8.5,1.5,True,Low
22-08-2018,71.0,47.0,11.0,11.0,5.0,6.0,30.8,78.1,6.5,5.6,True,Low
23-08-2018,73.0,57.0,14.0,12.0,4.0,6.0,29.2,85.9,10.4,12.8,True,Moderate
24-08-2018,69.0,53.0,15.0,10.0,4.0,5.0,29.9,80.7,10.5,9.2,True,Moderate
25-08-2018,69.0,50.0,22.0,9.0,4.0,4.0,30.0,76.0,12.8,1.7,True,Low
26-08-2018,70.0,34.0,16.0,14.0,5.0,7.0,30.8,73.1,10.2,1.4,True,Low
27-08-2018,57.0,42.0,11.0,15.0,4.0,9.0,29.8,82.6,6.3,5.9,True,Low
28-08-2018,71.0,42.0,8.0,14.0,4.0,6.0,28.2,92.7,8.8,13.3,True,Moderate
29-08-2018,61.0,60.0,32.0,14.0,4.0,8.0,28.3,91.4,5.9,3.3,True,Low
30-08-2018,86.0,90.0,20.0,15.0,4.0,6.0,30.6,81.6,5.9,2.1,True,Low
31-08-2018,130.0,84.0,6.0,23.0,4.0,12.0,31.2,76.1,9.5,1.1,True,Low
01-09-2018,128.0,48.0,105.0,15.0,4.0,9.0,28.2,89.3,5.6,1.3,True,Low
02-09-2018,87.0,46.0,78.0,18.0,5.0,11.0,27.2,91.9,8.4,25.7,True,Moderate
03-09-2018,80.0,60.0,10.0,28.0,4.0,15.0,27.1,92.9,3.3,6.3,True,Low
04-09-2018,94.0,58.0,20.0,17.0,4.0,8.0,27.5,91.8,4.2,7.7,True,Moderate
05-09-2018,86.0,70.0,34.0,16.0,5.0,9.0,27.8,88.0,6.5,0.8,True,Low
06-09-2018,105.0,55.0,28.0,25.0,6.0,11.0,29.6,78.7,9.5,8.0,True,Moderate
07-09-2018,81.0,49.0,12.0,15.0,5.0,7.0,27.9,89.9,4.9,4.9,True,Low
08-09-2018,76.0,34.0,13.0,10.0,6.0,5.0,28.3,87.2,11.3,5.2,True,Low
09-09-2018,57.0,41.0,17.0,15.0,8.0,6.0,28.1,83.5,11.9,0.2,True,Low
10-09-2018,69.0,42.0,24.0,13.0,6.0,6.0,28.3,84.0,5.9,0.8,True,Low
11-09-2018,71.0,55.0,16.0,12.0,6.0,5.0,30.0,80.1,9.5,2.6,True,Low
12-09-2018,81.0,65.0,16.0,12.0,6.0,5.0,29.9,77.0,13.4,0.5,True,Low
13-09-2018,70.0,73.0,23.0,13.0,5.0,5.0,29.9,71.1,14.0,0.1,True,Low
14-09-2018,64.0,76.0,26.0,14.0,5.0,8.0,29.5,71.4,10.1,0.0,False,No Rain
15-09-2018,78.0,80.0,23.0,15.0,6.0,7.0,30.0,67.4,9.9,0.0,False,No Rain
16-09-2018,94.0,90.0,33.0,16.0,5.0,7.0,29.9,68.9,9.0,0.0,False,No Rain
17-09-2018,122.0,96.0,38.0,17.0,6.0,6.0,29.8,70.6,8.3,0.0,False,No Rain
18-09-2018,122.0,97.0,42.0,20.0,7.0,9.0,29.9,67.7,9.3,0.0,False,No Rain
