pm25,pm10,o3,no2,so2,co,temp,humidity,windspeedmean,precipitation_mm,month,day,is_festive,AQI,AQHI
134.0,113.0,47.0,14.0,8.0,7.0,31.3,45.4,11.9,0.1,4,30,0,310.9767441860465,1.0398936360104485
137.0,89.0,23.0,21.0,5.0,9.0,32.2,47.4,12.2,0.0,5,1,0,313.27906976744185,0.9832520867528961
106.0,115.0,27.0,33.0,2.0,22.0,25.4,71.0,10.2,14.6,5,2,0,329.70414201183434,0.9568203047210574
144.0,123.0,36.0,32.0,3.0,28.0,28.1,64.1,6.8,3.8,5,3,0,364.85207100591714,1.1970451855819293
139.0,77.0,27.0,25.0,2.0,27.0,30.3,54.1,6.1,0.5,5,4,0,358.9940828402367,1.0534984490840487
85.0,92.0,35.0,30.0,4.0,32.0,27.7,56.9,11.1,1.7,5,5,0,388.28402366863907,0.866876174367524
106.0,86.0,38.0,22.0,2.0,35.0,29.0,55.1,7.7,1.2,5,6,0,406.60377358490564,0.9180492898107906
110.0,105.0,33.0,29.0,6.0,31.0,29.3,57.6,9.3,2.7,5,7,0,382.4260355029586,0.9746600769183787
132.0,79.0,28.0,29.0,4.0,14.0,30.6,54.5,7.9,4.1,5,8,0,309.4418604651163,1.0600298039102234
88.0,115.0,28.0,32.0,8.0,16.0,30.9,54.1,6.4,0.8,5,9,0,285.6521739130435,0.8610496572902697
142.0,103.0,40.0,22.0,4.0,17.0,29.8,61.5,5.3,6.7,5,10,0,317.1162790697674,1.1158689707541571
121.0,85.0,49.0,20.0,3.0,15.0,31.2,53.3,8.0,0.0,5,11,0,301.0,1.0395633275044633
88.0,83.0,34.0,19.0,4.0,2.0,32.4,38.4,8.9,0.0,5,12,0,193.17241379310343,0.7765229011367822
57.0,86.0,53.0,23.0,4.0,4.0,31.6,40.9,9.9,0.0,5,13,0,124.81012658227849,0.7618806367607286
79.0,358.0,41.0,25.0,7.0,6.0,32.7,39.5,8.0,0.0,5,14,0,309.7721518987342,0.8244566705344988
132.0,166.0,45.0,32.0,8.0,11.0,33.9,32.2,7.3,0.0,5,15,0,309.4418604651163,1.186119342997208
132.0,89.0,39.0,24.0,4.0,5.0,33.7,38.1,8.4,0.0,5,16,0,309.4418604651163,1.0766109106995896
80.0,106.0,52.0,22.0,5.0,7.0,33.6,37.7,9.0,0.0,5,17,0,165.86206896551724,0.8640044283583034
110.0,127.0,52.0,21.0,10.0,10.0,35.0,39.0,7.8,0.0,5,18,0,265.8620689655172,1.0089743449009005
149.0,134.0,42.0,20.0,8.0,22.0,34.1,54.6,8.7,0.0,5,19,0,329.70414201183434,1.1453236860798142
141.0,132.0,38.0,18.0,5.0,16.0,34.8,52.2,9.4,0.0,5,20,0,316.3488372093023,1.0618661331101265
133.0,61.0,29.0,23.0,14.0,12.0,33.5,56.4,10.3,0.0,5,21,0,310.2093023255814,1.0152658275004958
57.0,72.0,35.0,20.0,4.0,23.0,29.4,59.3,13.4,0.0,5,22,0,335.5621301775148,0.6352373146103228
96.0,92.0,35.0,19.0,5.0,11.0,31.7,58.4,12.5,0.0,5,23,0,218.0689655172414,0.8226924864349339
117.0,108.0,37.0,14.0,5.0,9.0,33.6,52.5,14.4,0.0,5,24,0,289.7586206896552,0.8954477565192939
99.0,65.0,34.0,22.0,8.0,7.0,27.0,78.2,11.5,0.9,5,25,0,228.31034482758622,0.8596773342896674
69.0,76.0,45.0,21.0,5.0,5.0,29.8,73.6,8.2,0.9,5,26,0,137.34177215189874,0.759867642568562
102.0,88.0,40.0,23.0,4.0,7.0,32.0,63.5,6.0,0.0,5,27,0,238.55172413793105,0.9180176895564756
117.0,96.0,43.0,20.0,5.0,5.0,33.5,61.6,5.2,0.0,5,28,0,289.7586206896552,0.9846193990772206
111.0,105.0,32.0,31.0,5.0,6.0,32.9,56.9,8.2,0.0,5,29,0,269.2758620689655,0.9925936000198617
112.0,141.0,48.0,30.0,5.0,10.0,31.0,54.5,7.7,0.0,5,30,0,272.6896551724138,1.0800222013443417
120.0,136.0,33.0,18.0,4.0,3.0,32.0,49.8,4.2,0.8,5,31,0,300.0,0.9248877072416886
80.0,90.0,47.0,19.0,4.0,3.0,29.9,56.2,11.3,3.1,6,1,0,165.86206896551724,0.808631437777675
78.0,86.0,43.0,24.0,5.0,4.0,30.1,52.6,6.9,0.3,6,2,0,159.0344827586207,0.8214921765873628
73.0,102.0,49.0,19.0,6.0,4.0,29.2,52.6,7.3,0.2,6,3,0,141.9655172413793,0.7843197552289789
84.0,99.0,79.0,19.0,5.0,4.0,29.1,55.1,8.5,0.5,6,4,0,179.51724137931035,1.0099837069460664
86.0,92.0,45.0,23.0,4.0,5.0,30.6,48.6,6.5,0.1,6,5,0,186.3448275862069,0.8643607336429454
76.0,124.0,41.0,26.0,4.0,9.0,32.5,49.8,4.4,0.0,6,6,0,187.46835443037975,0.8182989808728801
128.0,125.0,44.0,26.0,6.0,8.0,34.2,46.0,5.6,0.0,6,7,0,306.37209302325584,1.1031492482873797
111.0,141.0,39.0,25.0,5.0,7.0,36.2,41.0,6.8,0.0,6,8,0,269.2758620689655,0.9770431050547577
122.0,145.0,36.0,19.0,6.0,5.0,36.9,35.0,9.5,0.0,6,9,0,301.7674418604651,0.9613779071343894
80.0,149.0,61.0,18.0,5.0,9.0,36.9,27.7,9.4,0.0,6,10,0,187.46835443037975,0.8781506636687508
115.0,111.0,39.0,14.0,5.0,6.0,37.2,35.9,9.6,0.0,6,11,0,282.9310344827586,0.8964988923123969
130.0,109.0,30.0,14.0,4.0,6.0,36.9,49.8,8.5,0.6,6,12,0,307.90697674418607,0.9225164127497332
111.0,96.0,33.0,15.0,1.0,7.0,35.3,54.5,11.5,0.0,6,13,0,269.2758620689655,0.851405303231907
114.0,107.0,68.0,12.0,4.0,7.0,35.7,55.0,8.6,0.0,6,14,0,279.51724137931035,1.037709527847648
136.0,64.0,22.0,17.0,5.0,37.0,32.0,63.0,11.9,0.3,6,15,0,419.0566037735849,0.9355809639417489
78.0,52.0,36.0,13.0,4.0,45.0,31.5,65.5,8.2,21.2,6,16,0,468.8679245283019,0.6831887748546688
77.0,58.0,51.0,15.0,6.0,16.0,29.3,81.0,6.9,17.6,6,17,0,285.6521739130435,0.7795162015161043
87.0,51.0,25.0,14.0,3.0,20.0,29.6,80.5,5.5,4.9,6,18,0,317.98816568047334,0.6764660016551798
58.0,52.0,45.0,12.0,3.0,25.0,31.2,72.5,9.0,0.1,6,19,0,347.27810650887574,0.6238551975828732
68.0,54.0,48.0,13.0,2.0,30.0,30.5,75.4,10.2,1.8,6,20,0,376.56804733727813,0.6994114933010391
74.0,62.0,44.0,13.0,3.0,34.0,31.8,72.5,8.1,1.4,6,21,0,400.0,0.7073982359598479
84.0,67.0,46.0,12.0,3.0,23.0,32.0,71.4,7.0,3.4,6,22,0,335.5621301775148,0.7598987683720244
97.0,64.0,21.0,12.0,1.0,6.0,31.7,72.5,6.4,0.4,6,23,0,221.48275862068965,0.6865569590213735
83.0,76.0,24.0,12.0,1.0,7.0,31.3,77.1,7.2,0.6,6,24,0,176.10344827586206,0.6330541646529583
117.0,59.0,51.0,10.0,3.0,5.0,31.3,80.4,9.6,14.0,6,25,0,289.7586206896552,0.937934091629925
73.0,54.0,32.0,9.0,3.0,5.0,32.9,67.9,11.7,19.2,6,26,0,141.9655172413793,0.6004443815517252
57.0,60.0,50.0,13.0,3.0,6.0,33.5,63.0,12.4,2.2,6,27,0,149.873417721519,0.6553276944125983
68.0,54.0,49.0,12.0,3.0,6.0,30.8,74.2,6.6,5.0,6,28,0,149.873417721519,0.6959669266753868
80.0,48.0,23.0,14.0,2.0,7.0,28.3,85.9,7.0,13.9,6,29,0,165.86206896551724,0.6304309001174551
68.0,49.0,27.0,13.0,3.0,6.0,27.5,90.4,6.7,23.3,6,30,0,149.873417721519,0.5837449491730855
63.0,55.0,31.0,21.0,2.0,8.0,29.7,80.3,6.7,11.0,7,1,0,174.9367088607595,0.6521134645128525
55.0,56.0,26.0,15.0,2.0,6.0,31.5,74.4,8.1,3.3,7,2,0,149.873417721519,0.5315979778964424
77.0,50.0,16.0,15.0,1.0,7.0,32.0,73.5,11.6,0.5,7,3,0,162.40506329113924,0.5859686017874881
62.0,66.0,76.0,17.0,2.0,9.0,30.9,78.8,7.8,0.4,7,4,0,187.46835443037975,0.8615630151467951
77.0,51.0,75.0,14.0,1.0,8.0,31.7,76.0,4.8,4.1,7,5,0,174.9367088607595,0.9051852950802216
67.0,36.0,35.0,18.0,7.0,9.0,31.1,79.9,5.4,8.3,7,6,0,187.46835443037975,0.6673514603465214
51.0,63.0,40.0,19.0,2.0,37.0,28.8,81.0,8.5,14.1,7,7,0,419.0566037735849,0.6238859153483882
68.0,41.0,38.0,15.0,2.0,65.0,31.8,72.7,8.1,0.1,7,8,0,124.89655172413794,0.6620572146527999
49.0,28.0,35.0,20.0,2.0,76.0,29.1,80.8,8.3,9.3,7,9,0,81.41379310344828,0.5953785867902008
41.0,57.0,36.0,25.0,5.0,4.0,26.8,91.6,6.4,2.2,7,10,0,124.81012658227849,0.6055535732416744
72.0,57.0,37.0,21.0,4.0,4.0,28.9,84.3,4.1,0.8,7,11,0,138.55172413793105,0.7304954571626473
79.0,52.0,37.0,20.0,4.0,2.0,29.4,83.3,6.8,2.6,7,12,0,162.44827586206895,0.7567866501979645
70.0,34.0,36.0,19.0,4.0,2.0,28.9,84.7,6.2,17.5,7,13,0,131.72413793103448,0.6968949900763982
44.0,32.0,35.0,17.0,4.0,1.0,28.2,87.7,12.1,16.9,7,14,0,72.9655172413793,0.5439645323979093
42.0,49.0,36.0,18.0,4.0,9.0,28.9,82.2,13.6,6.1,7,15,0,187.46835443037975,0.5483746468536614
60.0,45.0,26.0,19.0,4.0,7.0,29.1,85.5,8.4,5.0,7,16,0,162.40506329113924,0.5918360666218421
44.0,36.0,27.0,15.0,4.0,8.0,29.3,80.7,9.8,2.1,7,17,0,174.9367088607595,0.4828072020272044
46.0,39.0,26.0,15.0,3.0,8.0,28.5,84.8,11.9,2.5,7,18,0,174.9367088607595,0.4872210762126785
44.0,51.0,29.0,16.0,4.0,9.0,29.8,74.0,12.9,0.1,7,19,0,187.46835443037975,0.5024672983578662
48.0,63.0,29.0,19.0,4.0,11.0,30.9,70.8,7.1,0.0,7,20,0,213.91304347826087,0.5487202205432977
70.0,56.0,28.0,17.0,3.0,11.0,29.6,80.7,5.6,0.9,7,21,0,213.91304347826087,0.6348170477267233
71.0,53.0,8.0,20.0,4.0,14.0,28.7,86.7,5.3,0.3,7,22,0,256.95652173913044,0.5568038967233846
59.0,65.0,27.0,15.0,4.0,10.0,28.7,87.3,5.1,4.0,7,23,0,200.0,0.5568445855588094
65.0,76.0,14.0,15.0,4.0,11.0,31.1,74.6,9.7,1.1,7,24,0,213.91304347826087,0.515639190155363
79.0,49.0,28.0,16.0,4.0,11.0,32.4,70.7,10.8,0.0,7,25,0,213.91304347826087,0.6708790437664693
52.0,66.0,33.0,23.0,4.0,12.0,31.5,72.4,6.1,2.8,7,26,0,228.2608695652174,0.626056870814052
62.0,68.0,20.0,20.0,4.0,13.0,32.0,72.2,7.8,1.3,7,27,0,242.6086956521739,0.5777903964060287
99.0,34.0,27.0,17.0,3.0,13.0,31.2,77.1,6.4,0.4,7,28,0,242.6086956521739,0.7750265741925282
56.0,38.0,29.0,15.0,3.0,12.0,28.4,90.5,6.7,7.3,7,29,0,228.2608695652174,0.5529086945020877
55.0,25.0,29.0,18.0,5.0,10.0,28.5,90.6,7.8,17.1,7,30,0,200.0,0.574549482084967
46.0,43.0,33.0,16.0,5.0,9.0,27.2,96.3,5.9,22.2,7,31,0,187.46835443037975,0.5341045921510984
53.0,61.0,30.0,15.0,5.0,8.0,28.5,85.5,8.7,6.8,8,1,0,174.9367088607595,0.5435175308695126
51.0,62.0,35.0,16.0,5.0,8.0,29.3,82.0,11.0,1.8,8,2,0,174.9367088607595,0.5697817086733529
52.0,75.0,30.0,19.0,5.0,9.0,29.5,83.2,10.6,0.5,8,3,0,187.46835443037975,0.5740094298893114
61.0,63.0,25.0,20.0,5.0,9.0,30.0,77.0,10.2,0.6,8,4,0,187.46835443037975,0.6002196357860051
57.0,69.0,27.0,19.0,5.0,9.0,29.5,77.5,10.0,9.0,8,5,0,187.46835443037975,0.5824089507099403
70.0,74.0,28.0,17.0,5.0,9.0,30.3,74.0,8.5,0.7,8,6,0,187.46835443037975,0.6348170477267233
64.0,77.0,25.0,17.0,5.0,9.0,31.1,69.6,11.7,0.0,8,7,0,187.46835443037975,0.5884580356710613
57.0,32.0,40.0,14.0,5.0,9.0,31.5,65.1,10.9,0.0,8,8,0,187.46835443037975,0.6092235487725836
29.0,72.0,23.0,8.0,5.0,8.0,26.4,95.0,7.7,10.8,8,9,0,174.9367088607595,0.3269948995558671
76.0,83.0,20.0,19.0,6.0,9.0,29.5,80.3,8.0,1.2,8,10,0,187.46835443037975,0.6385898160855488
75.0,62.0,38.0,17.0,6.0,8.0,30.6,73.2,8.7,2.9,8,11,0,174.9367088607595,0.715132896584314
74.0,79.0,54.0,19.0,6.0,11.0,29.3,81.3,7.0,0.7,8,12,0,213.91304347826087,0.8173599916043695
73.0,37.0,48.0,20.0,5.0,11.0,31.1,73.0,6.5,0.0,8,13,0,213.91304347826087,0.787793836628062
54.0,53.0,44.0,18.0,6.0,11.0,27.2,92.5,4.5,8.2,8,14,0,213.91304347826087,0.6519594531967419
93.0,62.0,48.0,19.0,5.0,12.0,28.1,89.3,5.0,2.3,8,15,0,228.2608695652174,0.8804699912416797
105.0,59.0,36.0,18.0,2.0,11.0,29.6,84.1,6.3,9.9,8,16,0,248.79310344827587,0.8650419392295746
83.0,56.0,35.0,17.0,2.0,11.0,29.3,83.5,7.6,2.8,8,17,0,213.91304347826087,0.7387651186304219
81.0,57.0,14.0,18.0,3.0,11.0,30.1,79.5,9.9,11.6,8,18,0,213.91304347826087,0.6216028125954535
79.0,56.0,16.0,23.0,4.0,11.0,30.0,79.8,7.4,5.9,8,19,0,213.91304347826087,0.6673103294844803
100.0,52.0,28.0,16.0,3.0,11.0,30.8,75.1,11.7,5.7,8,20,0,231.72413793103448,0.7766164287253045
64.0,69.0,23.0,26.0,1.0,15.0,30.7,76.7,8.8,15.2,8,21,0,271.30434782608694,0.6577210491957863
106.0,52.0,35.0,22.0,1.0,12.0,29.8,82.3,4.0,2.3,8,22,0,252.20689655172413,0.9010935892734273
74.0,40.0,26.0,23.0,1.0,12.0,28.7,85.6,7.0,9.6,8,23,0,228.2608695652174,0.6975343712325486
56.0,44.0,13.0,25.0,1.0,13.0,28.2,86.7,8.2,14.8,8,24,0,242.6086956521739,0.5541086239070966
75.0,44.0,12.0,27.0,2.0,17.0,27.4,89.9,11.5,11.6,8,25,0,300.0,0.6610192454462934
66.0,63.0,14.0,36.0,5.0,22.0,27.3,92.7,11.8,6.1,8,26,0,329.70414201183434,0.7076769548595238
78.0,96.0,31.0,23.0,1.0,18.0,27.5,92.2,4.6,1.1,8,27,0,306.2721893491124,0.7454249778246662
120.0,56.0,6.0,15.0,2.0,8.0,30.0,82.9,6.3,10.3,8,28,0,300.0,0.7460570064865301
86.0,51.0,8.0,15.0,3.0,9.0,28.2,91.7,10.9,9.1,8,29,0,187.46835443037975,0.5868561581255243
60.0,50.0,7.0,16.0,3.0,8.0,29.4,81.6,12.4,3.3,8,30,0,174.9367088607595,0.46185502399151207
61.0,29.0,9.0,19.0,2.0,8.0,27.8,85.4,11.6,14.8,8,31,0,174.9367088607595,0.504005328736102
30.0,23.0,9.0,16.0,4.0,8.0,25.8,92.3,14.7,31.6,9,1,0,174.9367088607595,0.32636854937666376
33.0,28.0,9.0,19.0,4.0,10.0,26.2,93.3,14.0,30.0,9,2,0,200.0,0.36695386792932133
46.0,43.0,10.0,17.0,4.0,10.0,26.5,91.5,8.0,21.0,9,3,0,200.0,0.41825470671343384
54.0,44.0,7.0,17.0,4.0,9.0,28.1,86.1,6.5,10.1,9,4,0,187.46835443037975,0.44120778647112013
51.0,48.0,6.0,15.0,4.0,9.0,28.5,83.3,10.0,5.2,9,5,0,187.46835443037975,0.40366637708324193
62.0,56.0,9.0,13.0,2.0,5.0,29.8,78.3,11.8,9.3,9,6,0,137.34177215189874,0.45616299174579583
89.0,49.0,4.0,34.0,12.0,8.0,28.9,82.1,9.6,4.3,9,7,0,196.58620689655172,0.7499743717549873
27.0,65.0,8.0,29.0,5.0,5.0,30.0,73.9,6.1,0.7,9,8,0,137.34177215189874,0.4195089900197713
54.0,60.0,10.0,19.0,5.0,5.0,30.3,75.9,9.7,0.5,9,9,0,137.34177215189874,0.4749841351986673
39.0,76.0,8.0,28.0,6.0,28.0,30.0,75.5,13.8,0.0,9,10,0,364.85207100591714,0.46953680698433947
53.0,89.0,8.0,33.0,3.0,78.0,29.6,70.8,12.7,0.0,9,11,0,89.0,0.5828474652612777
76.0,102.0,12.0,26.0,5.0,77.0,29.6,69.6,11.0,0.2,9,12,0,152.20689655172413,0.657073863925467
70.0,141.0,9.0,23.0,4.0,76.0,30.6,67.3,6.8,0.3,9,13,0,131.72413793103448,0.5839285351575172
95.0,129.0,11.0,23.0,3.0,60.0,30.8,68.4,6.7,0.0,9,14,0,214.6551724137931,0.7199583749238966
83.0,119.0,17.0,22.0,4.0,23.0,31.1,64.4,7.9,0.0,9,15,0,335.5621301775148,0.6839199995235438
87.0,84.0,17.0,24.0,4.0,19.0,31.0,67.6,4.9,0.0,9,16,0,312.1301775147929,0.7219946380583213
117.0,92.0,14.0,30.0,4.0,40.0,29.8,76.1,5.1,0.3,9,17,0,437.7358490566038,0.9121206355949263
116.0,112.0,4.0,28.0,3.0,46.0,29.0,80.7,4.5,2.2,9,18,0,475.09433962264154,0.83242530908467
163.0,133.6,29.2,21.8,4.9,14.0,30.8,71.6,6.4,0.8,9,19,0,333.2325581395349,1.1616083388960414
106.7,90.4,28.8,17.6,4.5,11.0,30.7,69.7,8.6,0.0,9,20,0,254.59655172413795,0.829605825692457
114.6,99.7,30.1,18.8,4.9,11.6,30.3,66.7,8.2,0.0,9,21,0,281.56551724137927,0.8881631219462154
113.5,100.7,30.9,18.8,5.1,11.5,30.5,64.9,8.4,0.0,9,22,0,277.8103448275862,0.8870487546495152
104.8,95.0,5.0,8.0,3.0,10.0,30.3,58.8,9.4,0.0,9,23,0,248.1103448275862,0.6016356166604256
151.0,82.0,19.0,20.0,2.0,51.0,29.7,62.2,9.7,0.0,9,24,0,324.0232558139535,1.0235928864154031
70.0,88.0,22.0,21.0,3.0,58.0,29.9,63.5,8.5,0.0,9,25,0,131.72413793103448,0.6375029524006063
87.0,105.0,42.0,25.0,3.0,66.0,30.4,64.2,11.2,0.0,9,26,0,189.75862068965517,0.8708392179140941
130.0,81.0,15.0,20.0,4.0,88.0,32.1,61.7,6.7,0.4,9,27,0,307.90697674418607,0.8927468196849628
92.0,76.0,19.0,24.0,4.0,113.0,31.6,66.7,10.4,0.0,9,28,0,204.41379310344828,0.7583322188585429
89.0,90.0,8.0,24.0,3.0,120.0,31.3,66.7,8.3,0.2,9,29,0,196.58620689655172,0.6821795641145592
109.0,62.0,40.0,23.0,3.0,133.0,27.8,82.3,7.6,7.3,9,30,0,262.44827586206895,0.9539873334375768
100.0,66.0,29.0,20.0,3.0,140.0,28.4,79.8,4.1,3.1,10,1,1,231.72413793103448,0.8184867888678798
104.0,57.0,15.0,19.0,3.0,83.0,28.5,80.4,6.3,1.7,10,2,1,245.3793103448276,0.7514981915241064
77.0,88.0,1.0,23.0,3.0,13.0,28.5,77.4,5.2,0.7,10,3,1,242.6086956521739,0.574885755458665
135.0,95.0,1.0,27.0,4.0,10.0,29.2,72.2,6.8,0.1,10,4,1,311.74418604651163,0.9034074689958883
138.0,56.0,1.0,23.0,3.0,7.0,28.9,73.1,7.9,0.0,10,5,1,314.04651162790697,0.8821494623328437
80.0,38.0,1.0,20.0,3.0,6.0,23.6,87.8,8.6,17.7,10,6,1,165.86206896551724,0.5631533231699651
61.0,65.0,4.0,23.0,3.0,8.0,23.1,88.0,8.1,6.7,10,7,1,174.9367088607595,0.5120939522762427
106.0,81.0,2.0,18.0,3.0,6.0,22.6,86.1,6.7,0.7,10,8,1,252.20689655172413,0.6804394228143056
113.0,127.0,2.0,24.0,4.0,8.0,24.0,77.1,9.4,0.1,10,9,1,276.1034482758621,0.7697288155291309
154.0,128.0,34.0,24.0,4.0,14.0,23.7,72.0,6.0,0.0,10,10,1,326.3255813953488,1.1628024958704506
158.0,117.0,34.0,23.0,4.0,9.0,24.0,73.0,6.1,0.0,10,11,1,329.3953488372093,1.174416856599873
146.0,134.0,34.0,30.0,3.0,6.0,25.3,70.3,7.0,0.0,10,12,1,320.1860465116279,1.1771470217236082
161.0,129.0,13.0,32.0,3.0,6.0,25.2,67.3,4.8,0.0,10,13,1,331.69767441860466,1.1531064913268465
160.0,142.0,12.0,37.0,4.0,10.0,25.4,60.6,4.9,0.0,10,14,1,330.93023255813955,1.1890361428162268
167.0,151.0,1.0,34.0,3.0,9.0,24.9,61.3,2.4,0.0,10,15,1,336.30232558139534,1.1339556264830775
171.0,144.0,77.0,34.0,4.0,4.0,24.9,61.3,3.1,0.0,10,16,1,339.37209302325584,1.603566136431651
177.0,172.0,86.0,42.0,3.0,8.0,29.2,47.9,5.6,0.0,10,17,1,343.9767441860465,1.7699646854745146
